,0
293,1367346.021522288
294,1373143.693190574
295,1372699.6861016422
296,1363659.971520341
297,1367346.021522288
298,1376112.3884887404
299,1377187.6285947612
300,1378865.3537834191
301,1391799.2960968032
302,1394476.1284488484
303,1378770.583517584
304,1387924.9238609069
305,1391044.5450041627
306,1392025.0148443484
307,1393193.8069184835
308,1401924.117411518
309,1402017.6695043682
310,1375443.8808252483
311,1382089.733811832
312,1397313.8752653047
313,1377517.0099216714
314,1395381.6833946493
315,1367308.5031414991
316,1359831.8881115702
317,1316609.603166525
318,1299160.1888480268
319,1349642.1405217922
320,1345041.8869949004
321,1363583.9604449002
322,1349369.0366413293
323,1329063.2381831734
324,1329770.4822757032
325,1315440.8109676538
326,1307135.8701156136
327,1260190.1387797615
328,1275829.539262978
329,1260010.586992149
330,1257164.0696046199
331,1248519.8805488048
332,1284012.3020796448
333,1268749.5461890632
334,1254702.9673807984
335,1282833.5213861878
336,1283549.5359250545
337,1243221.031633263
338,1228816.5672980219
339,1244220.260539107
340,1239139.6997154797
341,1273227.6216805815
342,1278034.9568812891
343,1275517.6989534772
344,1302196.2465177542
345,1302781.3125749107
346,1305863.5373293066
347,1307917.9071105993
348,1306891.392177674
349,1288319.3527449733
350,1288933.1666118458
351,1270766.519581496
352,1269645.1125155424
353,1268985.2535559302
354,1235528.5646079176
355,1223518.936430729
356,1218343.7272084593
357,1212599.6531557366
358,1219727.031362569
359,1253987.0745843886
360,1269043.9672236114
361,1276408.3928374886
362,1278683.4871814018
363,1296988.5133490926
364,1297450.0614554337
365,1296525.7471945023
366,1263918.5794802292
367,1270969.824869164
368,1280391.1783527608
369,1266741.343242967
370,1291909.292565643
371,1304672.331670558
372,1317246.926799067
373,1318776.2842310623
374,1313810.4709119136
375,1309978.6112417309
376,1309826.4673483924
377,1335826.3967626626
378,1331086.424058252
379,1336581.02598811
380,1335901.3115323111
381,1333229.351622734
382,1338866.2306938018
383,1332068.1119466866
384,1298960.6596970346
385,1291616.2113218007
386,1289520.6688902362
387,1289378.3917490265
388,1302330.9712608762
389,1303539.7179370339
390,1285536.5434595223
391,1278353.0095486995
392,1273462.1109991996
393,1256752.464719623
394,1259198.4621472692
395,1249936.8049550985
396,1270498.4100106938
397,1252920.6051741764
398,1253542.945877736
399,1285319.4734158567
400,1291634.8486450023
401,1307579.8772045455
402,1294203.2678424076
403,1299980.96227205
404,1303502.3214234381
405,1309430.9416981703
406,1319579.5166376764
407,1317379.215196219
408,1323147.0428737327
409,1325903.6624378946
410,1327527.6682685323
411,1345710.5164008494
412,1346634.830537045
413,1343925.4742386078
414,1334334.55758672
415,1359012.3328605315
416,1352997.591023844
417,1358747.8775592125
418,1355896.4877292155
419,1350005.1422256224
420,1355197.8924653016
421,1345417.3134145504
422,1369547.5410119942
423,1372407.8231555207
424,1370029.0662322429
425,1377251.3365721032
426,1377732.740049895
427,1378987.6536859854
428,1388427.6444927838
429,1388239.3222588345
430,1384273.9558937787
431,1394366.3752540306
432,1373776.144255912
433,1389910.7132223896
434,1394725.600696449
435,1392977.954923067
436,1396905.9247745269
437,1397580.7666631218
438,1392194.6997550963
439,1390656.6936192212
440,1391223.0004859834
441,1391987.6183307525
442,1399983.155219262
443,1403277.4557076627
444,1430683.2246031128
445,1431835.8155752805
446,1427190.613136705
447,1419695.2389163817
448,1420978.7784949953
449,1411755.7358646698
450,1400464.6804395106
451,1401635.9088596157
452,1379374.286897942
453,1377425.8940500552
454,1399048.9742062017
455,1401833.0016646378
456,1398718.3747063067
457,1380979.655405378
458,1399803.6033069133
459,1387902.5102762934
460,1382990.416315165
461,1377193.8409526711
462,1408348.0277872323
463,1421648.6260739295
464,1424103.3940726481
465,1421621.2183043913
466,1421243.2336715786
467,1422904.7578830048
468,1422602.784325633
469,1427624.7533487722
470,1429899.8475679492
471,1435884.7452891285
472,1433505.9884905866
473,1438717.497795924
474,1437801.9541060654
475,1436083.0562671358
476,1442947.319212827
477,1446231.631081906
478,1447977.9368151098
479,1445675.3128344654
480,1448233.621545356
481,1449461.0055447156
482,1447506.400214183
483,1448479.3176562807
484,1460109.7430276717
485,1462658.0631192408
486,1466613.4406155027
487,1463422.6808392738
488,1460609.9056958577
489,1455956.0544286666
490,1460250.6802534396
491,1470673.6989888505
492,1467737.405769883
493,1474657.7025523717
494,1480963.0892869316
495,1479386.4684644754
496,1479075.8463279598
497,1485192.9107038341
498,1498749.1935960418
499,1498333.934441562
500,1499363.0074629143
501,1499910.555139282
502,1479188.1574864683
503,1487698.8399721466
504,1506188.5339795677
505,1506414.252851849
506,1508945.1536684653
507,1512673.594368933
508,1521340.1968846256
509,1530261.3878247722
510,1531102.0166202462
511,1529779.8624797876
512,1535264.475790324
513,1534632.1464674429
514,1529449.2629798925
515,1537124.3108550215
516,1540862.618307618
517,1549982.1202257718
518,1527721.716437083
519,1514373.7330174684
520,1509723.5362692322
521,1517450.9634622035
522,1529411.8665910326
523,1508416.2431905633
524,1509511.4605352276
525,1533386.003277689
526,1522369.2699059779
527,1512409.139067614
528,1527920.0274150902
529,1527759.112950679
530,1499259.4667507424
531,1506717.4444574697
532,1500325.9361609546
533,1483144.7532804513
534,1452943.6283918016
535,1473062.3226642571
536,1483531.3864924079
537,1505735.7564442991
538,1503502.9311811859
539,1511908.854656971
540,1522454.0514277553
541,1528694.633879181
542,1525861.8813723857
543,1535981.7085021755
544,1544912.888061644
545,1541061.051152818
546,1548169.670293992
547,1551077.3374457
548,1550312.7197256668
549,1554410.2526206817
550,1552257.336312142
551,1548585.0513156645
552,1548717.3398375525
553,1534057.069029608
554,1534981.3831658035
555,1536747.6662623866
556,1543817.6707169798
557,1526324.6475269757
558,1534452.4728126372
559,1557751.9382419998
560,1564294.3722588688
561,1561037.468284064
562,1575443.272410011
563,1587366.7790252443
564,1596391.38881037
565,1602282.734438699
566,1601886.112607421
567,1601904.7499306223
568,1591435.6859777358
569,1574046.2034999037
570,1580853.0926933556
571,1586583.4021148167
572,1596023.5147888078
573,1579766.645919764
574,1587985.4653345847
575,1575490.6575429286
576,1569580.6745913979
577,1561000.071770468
578,1571053.7547016821
579,1576684.421290104
580,1565049.001484316
581,1548735.977160754
582,1545611.3615831013
583,1550407.4898667661
584,1551417.80382246
585,1556260.0990660575
586,1572252.512633782
587,1537370.0068412102
588,1532182.251035928
589,1520046.66868669
590,1512400.3686212774
591,1510011.6230786776
592,1507283.751324232
593,1516691.3400518312
594,1495180.5710541932
595,1495312.7378336242
596,1510672.8220784678
597,1488364.9112896686
598,1496379.2072438365
599,1501723.005195798
600,1511205.386825853
601,1524880.1934839508
602,1514858.912756672
603,1507415.917978927
604,1493018.8842993167
605,1506612.56370512
606,1524715.6246253208
607,1533787.619543364
608,1552862.2578654848
609,1573871.524154759
610,1572262.5012531038
611,1579266.361509121
612,1590925.534690228
613,1583155.7166739998
614,1564265.6245738885
615,1556921.1761986548
616,1562500.6815174832
617,1555703.780818617
618,1561018.8309608623
619,1549222.4966906635
620,1574451.5959022546
621,1572516.9678103654
622,1591539.2266899077
623,1586144.3893355457
624,1575122.6616541736
625,1563709.3063264482
626,1538918.001721143
627,1531129.5463817134
628,1519046.343350318
629,1517705.430019465
630,1484541.8221905585
631,1488261.4924446896
632,1424301.7050506554
633,1431901.9598985924
634,1352724.3652761884
635,1406350.909890986
636,1341509.442793663
637,1394318.86825392
638,1409999.4415121442
639,1436678.1109436138
640,1427077.0838052116
641,1427610.9884680386
642,1375267.9834318545
643,1353697.404585479
644,1358312.6411660893
645,1398491.3160433194
646,1416447.1053879138
647,1395130.9930987998
648,1411935.4095194752
649,1443706.9427479352
650,1446289.004834145
651,1452972.3760767817
652,1438009.0356551453
653,1406412.059904637
654,1393818.70571047
655,1428191.0602155342
656,1413341.1271334623
657,1375461.3001002008
658,1384066.8744694348
659,1389646.2579210706
660,1407219.19031512
661,1430476.1431787692
662,1439944.8817952834
663,1426463.3918055317
664,1427417.6717996923
665,1392015.0262250267
666,1343241.9836461332
667,1347938.347479038
668,1381913.9582856311
669,1400228.9730726436
670,1377802.6605098827
671,1395649.9148326442
672,1365638.330350929
673,1333446.4217911356
674,1352582.2100021716
675,1368952.608077973
676,1391826.7038663414
677,1389305.7916690465
678,1430476.1431787692
679,1428370.612003147
680,1441162.2770505853
681,1436083.0562671358
682,1456834.2016049295
683,1425963.2291373457
684,1448421.9439040415
685,1439387.345374858
686,1444022.5591941117
687,1477328.3224217708
688,1490404.4200091716
689,1464584.042382514
690,1484843.6738807375
691,1527192.806083917
692,1530006.9212675109
693,1495567.2043908855
694,1458514.3631395574
695,1480727.3817953283
696,1506726.0931613497
697,1499088.5635422736
698,1509709.7713884986
699,1522406.6664195738
700,1473854.4701457575
701,1487939.6635158672
702,1520348.5203768692
703,1511030.829347901
704,1513173.7569123833
705,1489402.7548820935
706,1472580.9191864654
707,1475752.9197723
708,1444712.2622692322
709,1438027.6729783467
710,1408568.7523498528
711,1405338.159838794
712,1441681.1989091656
713,1445750.1058616573
714,1506877.0190064393
715,1503677.6104015945
716,1503601.4775836968
717,1513382.056509712
718,1519905.7314609224
719,1525673.5590137
720,1500892.2430277166
721,1524162.9607720992
722,1503847.1735698855
723,1495558.5556870059
724,1479160.74971693
725,1484814.9260710215
726,1484513.0743808425
727,1472023.2610235831
728,1514099.2892215636
729,1514618.2109554082
730,1522340.6439634545
731,1537851.5321861948
732,1537520.9326862998
733,1520065.4277523486
734,1536983.3736292536
735,1528316.6492463683
736,1550746.738070541
737,1553371.1909800076
738,1553031.9427762327
739,1546074.1277376914
740,1550161.7938805774
741,1558865.7929098657
742,1557241.786954492
743,1559932.262320078
744,1553825.186563525
745,1561310.6940317198
746,1573395.114986628
747,1579012.0168190524
748,1591049.0527657792
749,1589594.6101034328
750,1585469.5474469508
751,1595835.0705629296
752,1592813.9958221847
753,1583562.3272493358
754,1582721.5765866688
755,1580125.8713621823
756,1590547.5501821514
757,1589169.2403377024
758,1608730.3983144686
759,1606597.3375021154
760,1610722.4000338612
761,1611439.6327457128
762,1612251.6357233997
763,1601121.4947626516
764,1610203.4783000166
765,1610732.388653183
766,1598591.8119942842
767,1613950.556323686
768,1619662.2282972094
769,1621635.5928181366
770,1618265.1593871021
771,1624005.5791703418
772,1623788.5090019403
773,1623608.8354718706
774,1626553.8991371747
775,1619936.6722178503
776,1623457.9096267812
777,1623117.4433747574
778,1621276.2455085253
779,1595872.5889437182
780,1605624.4200600174
781,1614432.0816686705
782,1616188.2541540032
783,1620889.612296569
784,1648078.3111483536
785,1650126.4684470005
786,1657443.509052696
787,1654931.367301738
788,1655743.3702794248
789,1647144.1301352934
790,1641459.865931308
791,1631670.5164342201
792,1635985.2413648292
793,1656055.2105889255
794,1650579.3678494617
795,1641658.1769093152
796,1644104.2962041541
797,1652364.2881445105
798,1658906.7221613794
799,1650806.3047699921
800,1635239.2608432616
801,1633416.822167424
802,1617132.545653578
803,1590481.4059835754
804,1601640.2946293033
805,1624241.2865372088
806,1607153.6557495557
807,1616112.2430785624
808,1640327.2521977837
809,1630000.34364365
810,1621437.1599729366
811,1629564.9853833339
812,1616830.693963399
813,1626109.770305786
814,1637231.2626873902
815,1651438.75583533
816,1654393.686377499
817,1652562.5991225177
818,1660756.5687314912
819,1659415.6554006382
820,1651684.4519462548
821,1630688.8285457855
822,1626979.268778169
823,1617444.3859630786
824,1605341.2056930398
825,1607833.4919478113
826,1603537.5262075968
827,1587914.326701612
828,1580012.3420306887
829,1575839.8943660252
830,1556373.6283975511
831,1547254.1266041333
832,1564106.0500249192
833,1563897.6285603975
834,1563066.9883842452
835,1567258.0733721103
836,1557912.8527064112
837,1573612.1851550296
838,1553550.8646348133
839,1550256.5640216765
840,1515969.1130303189
841,1513834.8340449806
842,1517139.1231527028
843,1552918.413444739
844,1558677.4705511804
845,1570307.8959225712
846,1552474.4064805433
847,1572752.6753019684
848,1563095.6143267686
849,1582495.8577143876
850,1596872.9141553545
851,1593710.902188842
852,1605624.4200600174
853,1604010.2809815085
854,1572724.0493594452
855,1581107.559250617
856,1563878.9912371961
857,1567871.76537179
858,1579389.8795846722
859,1576302.6605206153
860,1610958.1075254641
861,1609872.8788001216
862,1618887.6218331186
863,1613026.2421874905
864,1597533.9912879518
865,1593021.0772465284
866,1582646.783559477
867,1576585.8747628569
868,1572686.5309786564
869,1598110.2867740355
870,1591888.4635130044
871,1601659.0538196976
872,1614526.8518097696
873,1618850.2254442587
874,1603783.3441857144
875,1591171.2308011528
876,1578181.2547757074
877,1585506.9439605467
878,1611936.0192772232
879,1635352.7901747553
880,1635022.190799596
881,1626997.9062261067
882,1622937.7697199518
883,1610807.1816803748
884,1637911.0988856459
885,1640572.9483087084
886,1646945.6972900934
887,1647823.844466356
888,1646520.449516292
889,1651854.1368570027
890,1647049.2381270013
891,1647387.2680330551
892,1646469.2881219625
893,1657113.0314199938
894,1660242.6411825714
895,1659798.5123511828
896,1651309.025401869
897,1647464.6191486737
898,1633082.568398046
899,1645619.7670129589
900,1641466.0784139538
901,1638761.8381676346
902,1639321.9326764867
903,1626003.7933723803
904,1637246.2456163727
905,1630398.305515106
906,1631837.76524847
907,1662338.183738872
908,1664164.2766841925
909,1657634.3893750722
910,1666249.9524883642
911,1667495.9736861892
912,1693255.323291125
913,1699929.923962688
914,1694906.7368913002
915,1696346.1966246634
916,1698007.7208360909
917,1700373.93105162
918,1698196.0431947766
919,1695632.7401742244
920,1682988.2247104638
921,1677494.8409535906
922,1686533.2156194507
923,1680441.1227918798
924,1690168.1042270681
925,1686082.996172609
926,1687611.0136891624
927,1697683.4556860349
928,1702023.0302977546
929,1698717.5230170472
930,1684981.5663452975
931,1668945.4221636108
932,1666627.815129248
933,1666934.661129088
934,1678832.0998902246
935,1694742.1680326692
936,1695393.2565459455
937,1694387.9370246485
938,1668763.3122875711
939,1669060.1695433534
940,1638704.4644153952
941,1635562.307945069
942,1638847.837987133
943,1639288.19055711
944,1637947.277226257
945,1654931.367301738
946,1637535.6723412601
947,1639940.6189858273
948,1656560.3675667725
949,1617524.2950423881
950,1602380.0627929613
951,1602887.655867306
952,1602849.0413054612
953,1595502.0349665366
954,1572397.2259962258
955,1568833.4760215813
956,1574562.5671453213
957,1600464.0720242735
958,1599534.763578417
959,1605569.482529012
960,1627104.0049019693
961,1621845.1104637142
962,1610713.6295875246
963,1624057.9586129203
964,1628637.0168529197
965,1629105.9953654197
966,1621624.264158637
967,1619900.4937525033
968,1630217.4136873155
969,1635150.7030600721
970,1645265.5358802015
971,1647105.3937062556
972,1656904.731822665
973,1656531.7414995132
974,1647210.1525914124
975,1642755.8304752132
976,1655276.8278634227
977,1669692.6207334276
978,1657344.962650185
979,1664797.9460472516
980,1649719.8579964004
981,1643244.7863510929
982,1640208.7285566293
983,1637928.5180358624
984,1618195.3607943072
985,1638905.2116146362
986,1677375.0991394513
987,1674732.008906783
988,1680201.6391636012
989,1673850.0854691083
990,1666934.661129088
991,1674625.9101061842
992,1684693.3577933966
993,1686840.06161929
994,1689196.4049579545
995,1692635.2969416052
996,1689684.1426608488
997,1700260.4015953904
998,1706956.3195457754
999,1714753.5454562781
1000,1723125.848679879
1001,1728863.7103746918
1002,1737676.3662930056
1003,1735923.7263346992
1004,1744965.8771372342
1005,1739477.487690022
1006,1733260.6587386515
1007,1751872.5309061818
1008,1735693.013152757
1009,1748069.2973032587
1010,1748969.8579393988
1011,1743672.348939299
1012,1749774.4303861915
1013,1747063.9776572257
1014,1752983.949228078
1015,1748519.6384925572
1016,1747332.087228027
1017,1748376.1433030984
1018,1755100.6871960068
1019,1741612.984723609
1020,1735760.3755243178
1021,1750722.4980224415
1022,1723729.552060237
1023,1738193.9481114084
1024,1760052.735634422
1025,1757448.2599635988
1026,1761835.2197082369
1027,1766595.1697760269
1028,1782305.587025023
1029,1787603.217892316
1030,1791750.6940086752
1031,1800180.3711092516
1032,1806444.5850688033
1033,1806790.0456304883
1034,1807441.2558862201
1035,1817901.549268034
1036,1814779.4919035456
1037,1807039.5178780889
1038,1807508.618382518
1039,1814482.6345230266
1040,1803226.4173983007
1041,1814520.030911886
1042,1806501.958821043
1043,1820459.9798461183
1044,1816282.537747058
1045,1822816.2013175897
1046,1822106.3991366334
1047,1833227.8915182373
1048,1819299.8363511271
1049,1826255.2152931711
1050,1821158.4533675755
1051,1827174.535119705
1052,1834656.144459295
1053,1850719.6965352565
1054,1858565.5256269246
1055,1858555.5370076036
1056,1825393.269094139
1057,1845049.1972120039
1058,1827811.858752247
1059,1817652.0770204335
1060,1818945.6053431055
1061,1821397.9369958544
1062,1840394.0061541079
1063,1835010.3755920522
1064,1838066.410625159
1065,1839532.0600798123
1066,1852779.060750946
1067,1855404.7318333976
1068,1838085.1696908174
1069,1854379.4349487212
1070,1872139.3496612785
1071,1871506.8984712034
1072,1882397.677670866
1073,1888499.759117758
1074,1885693.1963322517
1075,1890167.4956870943
1076,1886823.2521020852
1077,1902236.933837756
1078,1909776.038796778
1079,1904478.407929486
1080,1919594.014236389
1081,1917209.0448304645
1082,1923732.7197816756
1083,1913702.6686080599
1084,1912122.271648928
1085,1913194.9535417862
1086,1926453.1610052257
1087,1913157.5571529262
1088,1915868.1314996115
1089,1889803.2760597512
1090,1907074.234771692
1091,1897533.139473956
1092,1870471.613091942
1093,1880454.27913264
1094,1906337.0248211976
1095,1905148.2555084191
1096,1890607.7265146142
1097,1874792.550380461
1098,1897351.0295979169
1099,1884141.4254403792
1100,1897821.226283402
1101,1915082.3183679506
1102,1889381.6825554327
1103,1845241.295832102
1104,1850365.4655272348
1105,1832922.2635666465
1106,1845489.4280395245
1107,1864178.651197937
1108,1878442.3000498682
1109,1864111.288826377
1110,1872264.0857850788
1111,1866956.588040921
1112,1873936.8166640755
1113,1892331.6187879406
1114,1903414.496482964
1115,1912850.7111530863
1116,1911768.0405161707
1117,1932880.8476423526
1118,1933302.441146671
1119,1935792.1693130156
1120,1931749.4519570775
1121,1934078.265659011
1122,1943810.241403859
1123,1943211.5323331624
1124,1943437.2512054436
1125,1946205.199304369
1126,1943024.428147462
1127,1944692.1648415348
1128,1945093.7809824732
1129,1940495.963676816
1130,1940323.8424200974
1131,1937698.1713376455
1132,1953724.2051575547
1133,1957508.8015620133
1134,1951742.1920574838
1135,1940093.1292381554
1136,1934097.0248494053
1137,1937546.0274443075
1138,1928463.9220397493
1139,1927736.7007085762
1140,1931644.6931966564
1141,1917505.9022109834
1142,1889381.6825554327
1143,1885549.7011427938
1144,1876727.1783476144
1145,1875760.4733881622
1146,1862608.2429828637
1147,1870864.5805290013
1148,1876698.430662634
1149,1868709.106256771
1150,1847462.7925604517
1151,1853497.5116357824
1152,1855548.2270228562
1153,1851726.2342295384
1154,1854676.2923292397
1155,1866764.4895455595
1156,1867589.0392309949
1157,1865720.4335952247
1158,1883260.8419181462
1159,1899219.513366494
1160,1916126.2524510927
1161,1912888.1075419455
1162,1922295.6962695455
1163,1937104.4565766088
1164,1941464.0085517094
1165,1959826.4084716395
1166,1954788.238471269
1167,1931654.6818159781
1168,1925454.0539665753
1169,1917122.9233932458
1170,1909472.847191157
1171,1916338.3283098333
1172,1907599.368988183
1173,1891562.0066335106
1174,1899299.4224458036
1175,1891994.806805399
1176,1874948.4705352113
1177,1884440.8407845881
1178,1867434.3371244937
1179,1847512.7356570594
1180,1850812.0305798575
1181,1891113.005359654
1182,1904963.7094111464
1183,1912965.4586575648
1184,1896344.3701611778
1185,1922017.5980794218
1186,1921745.7123719438
1187,1925238.3238383515
1188,1924309.0152677593
1189,1933721.5983050196
1190,1926944.6749695328
1191,1938904.3599253772
1192,1946522.0339235298
1193,1946353.5671857677
1194,1960251.656245441
1195,1952569.177964153
1196,1943462.2227537478
1197,1952168.779871463
1198,1955108.8492271062
1199,1952501.8155925928
1200,1968550.3847395713
1201,1949478.3045058772
1202,1970409.001631283
1203,1973068.2929659195
1204,1969023.139513483
1205,1977874.409993642
1206,1984683.7355330645
1207,1995346.2377720175
1208,1997132.3762400514
1209,1996011.09104129
1210,1987752.3172739192
1211,2001369.7500550419
1212,2008202.707227326
1213,2009171.9702752046
1214,2009204.37247914
1215,2012264.1836489227
1216,2010902.0749064414
1217,2001217.4842945104
1218,1989473.6513340827
1219,1986373.8855622774
1220,1977859.4270646593
1221,2002643.3010143337
1222,2003308.1542836062
1223,1996771.932749384
1224,1980606.1797519557
1225,1967621.076293715
1226,1969608.2055706403
1227,1985725.3552621647
1228,1984563.9937189242
1229,2021075.4996517955
1230,2022461.3617695954
1231,2027707.7095001012
1232,2036872.16032994
1233,2044722.9837312691
1234,2059982.0852276317
1235,2059798.6354361505
1236,2063026.669983518
1237,2072053.9595995278
1238,2055175.8464574523
1239,2058748.3670031696
1240,2053148.8844456978
1241,2066350.9363298835
1242,2057844.0301056176
1243,2055601.2162231824
1244,2054639.6273158484
1245,2032298.0963996009
1246,2046757.498141112
1247,2060238.86626367
1248,2052139.7887877247
1249,2057322.6721505392
1250,2051819.1779071512
1251,2046692.5719907843
1252,2024740.2322501845
1253,1985044.3008909246
1254,1979901.3720053965
1255,1991212.404669199
1256,1967541.288956862
1257,1981239.8491150162
1258,1962559.274535746
1259,1921889.0858189457
1260,1930925.024138835
1261,1930300.1254715845
1262,1953787.913134896
1263,1974437.9541064885
1264,1975399.6647562794
1265,1999471.1785613066
1266,1995625.6760023192
1267,2003565.0571868382
1268,2019381.5732364326
1269,2016389.2463054045
1270,2005182.85053483
1271,2016742.259265177
1272,2013008.8242550485
1273,2025961.4037668973
1274,2022533.7184508173
1275,2024872.5207720725
1276,2034132.959915994
1277,2040252.4605131028
